full_id,station,detection_time,z,hpe_s,hpe_m,rmse,sensor_value,sensor_unit,n_basic,rx_detected,n_rx_detected,rx_used,n_rx_used,detection_longitude,detection_latitude,source_file,tag_id,units,uncalibrated_slope,uncalibrated_intercept,depth_uncalibrated,calibrated_slope,calibrated_intercept,depth_calibrated,water_elevation_navd88,fish_elevation_navd88_uncalibrated,fish_elevation_navd88_calibrated,bath_elevation_navd88,fish_height_uncalibrated,fish_height_calibrated
H170-1802-56301,NA,2021-05-22T10:29:22Z,-1,11.4445323395135,NA,0.611365597874668,NA,NA,1,461402 461421 461403 461398 461413 461397 461402 461401,8,461402 461403 461398,3,-86.3171617614325,43.4248062653099,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.254,NA,NA,175.50079345703125,NA,NA
H170-1802-56301,NA,2021-05-22T10:29:24Z,-1,4.03449946592807,NA,0.0323065532421375,NA,NA,2,461403 461417 461419 461423 461413,5,461403 461419 461423 461413,4,-86.3171630073243,43.424812041953,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.254,NA,NA,175.56500244140625,NA,NA
H170-1802-56301,NA,2021-05-22T10:29:26Z,-1,543.885812597526,NA,0.0528097152709961,NA,NA,1,461421 461414 461417 461413,4,461421 461417 461413,3,-86.3171600771541,43.4248046495466,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.254,NA,NA,175.50079345703125,NA,NA
H170-1802-56301,NA,2021-05-22T10:29:28Z,-1,2.64745601153558,NA,0.0567372102080301,NA,NA,1,461414 461401 461417 461419 461400,5,461414 461401 461417,3,-86.3171560096715,43.42479693592,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.254,NA,NA,175.47537231445312,NA,NA
H170-1802-56301,NA,2021-05-22T10:29:30Z,-1,0.836617375559216,NA,0.0530336213709479,NA,NA,8,461402 461421 461415 461414 461399 461417 461413,7,461402 461421 461415 461414 461399 461417,6,-86.3171481961092,43.4248003107654,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.254,NA,NA,175.50677490234375,NA,NA
H170-1802-56301,NA,2021-05-22T10:29:37Z,-1,3.31421480589045,NA,0.115631208372979,NA,NA,2,461402 461421 461401 461417 461423 461413,6,461402 461401 461423 461413,4,-86.3171206753781,43.4248060549209,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.254,NA,NA,175.56500244140625,NA,NA
H170-1802-56301,NA,2021-05-22T10:29:39Z,-1,1.56358746247755,NA,0.128735987836554,NA,NA,5,461402 461414 461401 461417 461419 461423 461418 461413,8,461402 461414 461401 461417 461419 461423,6,-86.3171159572006,43.4247918098202,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.254,NA,NA,175.53575134277344,NA,NA
H170-1802-56301,NA,2021-05-22T10:29:41Z,-1,1.3774895048402,NA,0.106481680745076,NA,NA,6,461402 461421 461414 461401 461417 461403 461419 461423 461402 461421,10,461402 461421 461414 461401 461417 461403,6,-86.3171108697422,43.4247868746074,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.254,NA,NA,175.5623321533203,NA,NA
H170-1802-56301,NA,2021-05-22T10:29:47Z,-1,2.10149282555141,NA,0.094668389380255,NA,NA,8,461421 461399 461417 461419 461422 461413,6,461421 461399 461417 461419 461422 461413,6,-86.3170929896255,43.4247716032672,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.254,NA,NA,175.5870361328125,NA,NA
H170-1802-56301,NA,2021-05-22T10:29:49Z,-1,5.25049955602351,NA,1290.83088859531,NA,NA,1,461399 461419 461422 461415 461414 461417 461399 461403 461419 461413,10,461399 461419 461422,3,-86.3170856607686,43.4247728287809,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.254,NA,NA,175.66400146484375,NA,NA
H170-1802-56301,NA,2021-05-22T10:29:53Z,-1,2.26107606081743,NA,0.0715794625198562,NA,NA,6,461421 461415 461417 461419 461422 461413 461402 461417 461413,9,461421 461415 461417 461419 461422 461413,6,-86.3170740997123,43.4247651134362,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.254,NA,NA,175.67529296875,NA,NA
H170-1802-56301,NA,2021-05-22T10:29:57Z,-1,1.88379625381055,NA,0.0496633397291627,NA,NA,4,461421 461401 461417 461399 461403,5,461421 461401 461417 461399 461403,5,-86.3170611116353,43.424757952624,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.254,NA,NA,175.71852111816406,NA,NA
A180-1702-56301,NA,2021-05-22T10:30:00Z,-1,0.734173944786999,NA,0.102092531918564,NA,NA,10,461402 461421 461415 461414 461401 461417 461399 300792 461422 461419 461398 461413,12,461402 461421 461415 461414 461401 461417,6,-86.3170502912187,43.424757580552,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.254,NA,NA,175.78933715820313,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:05Z,-1,2.52148790058037,NA,0.0635252870738716,NA,NA,5,461414 461417 461399 461422 461419,5,461414 461417 461399 461422 461419,5,-86.3170289565326,43.4247610419318,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.8299102783203,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:08Z,-1,1.42739788563505,NA,0.0339085650109799,NA,NA,6,461421 461415 461414 461403 461423 461422 461419 461398 461397,9,461421 461415 461414 461403 461423 461422,6,-86.3170196655379,43.4247658379363,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.85011291503906,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:10Z,-1,1.60649175179432,NA,0.0527898792101162,NA,NA,3,461421 461415 461414 461403 461422,5,461421 461415 461414 461403 461422,5,-86.317009555079,43.4247699582852,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.86399841308594,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:12Z,-1,0.655296213600493,NA,0.030091787292427,NA,NA,10,461421 461402 461415 461401 461403 461423 461419 461398 461413,9,461421 461402 461415 461401 461403 461423,6,-86.3170028492209,43.4247711267058,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.86399841308594,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:14Z,-1,0.615075026649121,NA,0.0522367072409972,NA,NA,9,461421 461402 461415 461414 461417 461419,6,461421 461402 461415 461414 461417 461419,6,-86.3169946221096,43.4247747749883,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.86399841308594,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:16Z,-1,0.626028281144702,NA,0.0366150448277112,NA,NA,10,461421 461402 461415 461414 461417 461399 461403,7,461421 461402 461415 461414 461417 461399,6,-86.3169875759281,43.4247796104766,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.7552032470703,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:20Z,-1,0.850803393063555,NA,0.032128175221967,NA,NA,9,461421 461402 461414 461399 461403 461419 461421 461402 461415 461399 461403,11,461421 461402 461414 461399 461403 461419,6,-86.3169764597338,43.4247869386748,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.6942138671875,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:22Z,-1,0.860126861040594,NA,0.037570410926041,NA,NA,12,461402 461415 461399 461423 461403 461422 461413,7,461402 461415 461399 461423 461403 461422,6,-86.3169672761409,43.4247873884412,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.6942138671875,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:24Z,-1,0.833939038460902,NA,0.0480486889438768,NA,NA,12,461402 461415 461417 461401 461403 461422 461419 461413,8,461402 461415 461417 461401 461403 461422,6,-86.3169591673714,43.4247846850317,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.7582244873047,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:27Z,-1,0.595950222711671,NA,0.043111371106537,NA,NA,12,461421 461402 461415 461417 461414 461401 461399 461403 461413,9,461421 461402 461415 461417 461414 461401,6,-86.3169541469951,43.4247817269485,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.7582244873047,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:29Z,-1,6.47017297540057,NA,795.279045443477,NA,NA,1,461402 461415 461401 461422 461413 461402 461417 461423 461422 461413,10,461402 461415 461401,3,-86.3169493654156,43.4247773628195,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.81399536132812,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:35Z,-1,1.7834960820384,NA,775.319361607433,NA,NA,3,461421 461402 461423 461398 461413 461402 461417 461398 461413,9,461421 461402 461423 461398 461413,5,-86.3169263631243,43.4247634583461,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.85873413085935,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:39Z,-1,2.33592534795514,NA,765.335256878948,NA,NA,1,461421 461402 461417 461413 461398 461401 461422 461413,8,461421 461402 461398,3,-86.3169120546325,43.4247550915871,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.96400451660156,NA,NA
A180-1702-56301,NA,2021-05-22T10:30:46Z,-1,0.714069423663995,NA,0.0538653652797279,NA,NA,17,461421 461415 461402 461414 461401 461399 461403 461419 461398,9,461421 461415 461402 461414 461401 461399,6,-86.316884657277,43.4247538767644,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.96400451660156,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:50Z,-1,1.61790882330336,NA,0.134013158333881,NA,NA,11,461402 461417 461401 461399 461419 461398 461402 461417 461401 461399 461419 461398,12,461402 461417 461401 461399 461419 461398,6,-86.3168753449772,43.4247525152078,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,176.06399536132812,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:54Z,-1,10.715096593713,NA,0.565528869628906,NA,NA,1,461421 461417 461399 461398,4,461421 461399 461398,3,-86.3168867858096,43.4247439585698,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,176.01022338867187,NA,NA
H170-1802-56301,NA,2021-05-22T10:30:56Z,-1,1.42416291856664,NA,0.0594416615276077,NA,NA,5,461402 461417 461423 461418 461419 461413 461398 461402 461417 461422 461418 461413,12,461402 461417 461423 461418 461419 461413,6,-86.3168654022957,43.424765855344,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.89320373535156,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:00Z,-1,1.21524207586304,NA,0.177701509773588,NA,NA,7,461421 461402 461417 461413 461419 461398,6,461421 461402 461417 461413 461419 461398,6,-86.316860539698,43.4247577328191,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.9669189453125,NA,NA
A180-1702-56301,NA,2021-05-22T10:31:03Z,-1,2.08816291602961,NA,0.161870559821186,NA,NA,3,461421 461415 461417 461414 300792 461423 461401 461422 461399 461403 461418 461413 461419 461398,14,461421 461415 461414 300792 461423,5,-86.3168594406595,43.4247537647132,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.9669189453125,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:05Z,-1,2.47110137821098,NA,0.0387019159452992,NA,NA,2,461423 461401 461403 461419,4,461423 461401 461403 461419,4,-86.3168668635163,43.4247446348167,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,176.06399536132812,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:07Z,-1,0.915610769705501,NA,775.381642237032,NA,NA,4,461421 461415 461402 461417 461401 461421 461402 461401 461423 461399 461403 461419,12,461421 461415 461402 461417 461401,5,-86.3168727302476,43.4247423665004,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,176.0702667236328,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:11Z,-1,1.9902532078194,NA,0.199740705253892,NA,NA,4,461421 461402 461423 461399 461418 461398 461421 461402 461401 461422 461403 461419 461413 461398,14,461421 461402 461399 461398,4,-86.316881223805,43.424748230462,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,176.01022338867187,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:15Z,-1,3.07435301589605,NA,0.179979420268135,NA,NA,3,461401 461418 461419 461398,4,461401 461418 461419 461398,4,-86.3168820106163,43.4247647330059,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.90234375,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:17Z,-1,2.60342068845025,NA,0.185023647291247,NA,NA,6,461421 461417 461423 461419 461413 461398,6,461421 461417 461423 461419 461413 461398,6,-86.3168782775509,43.4247787941041,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.86399841308594,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:19Z,-1,2.12393893051022,NA,0.0522319008510608,NA,NA,5,461421 461417 461414 461399 461403 461419 461413 461398,8,461421 461417 461414 461399 461403 461419,6,-86.3168890272937,43.4247735751736,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.86399841308594,NA,NA
A180-1702-56301,NA,2021-05-22T10:31:23Z,-1,0.610976265614592,NA,0.0596058368563654,NA,NA,12,461421 461415 461402 461417 461414 461401 300792 461423 461399 461422 461403 461419 461413 461398,14,461421 461415 461402 461417 461414 461401,6,-86.3168882580164,43.4247804184861,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.76156616210935,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:23Z,-1,0.637687170687531,NA,0.0263356317814289,NA,NA,15,461421 461415 461402 461414 461399 461403 461413,7,461421 461415 461402 461414 461399 461403,6,-86.316888117865,43.4247826909381,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.76156616210935,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:26Z,-1,1.01363312134436,NA,0.0918989972312879,NA,NA,12,461421 461402 461417 461401 461399 461403 461419 461413 461398,9,461421 461402 461417 461401 461399 461403,6,-86.3168870487128,43.4247860602061,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.76156616210935,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:32Z,-1,1.28308153860228,NA,0.0471740545924474,NA,NA,6,461415 461402 461417 461401 461399 461422 461413,7,461415 461402 461417 461401 461399 461422,6,-86.3169041838281,43.4248000128418,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.5577392578125,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:34Z,-1,1.57210266412975,NA,0.04774971209590799,NA,NA,7,461402 461401 461399 461403 461422,5,461402 461401 461399 461403 461422,5,-86.3169158530918,43.4248040180383,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.46499633789062,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:36Z,-1,1.51839470782261,NA,0.0936524344257491,NA,NA,6,461402 461417 461401 461422 461418 461413 461402 461417 461422 461413,10,461402 461417 461401 461422 461418 461413,6,-86.3169262486208,43.4248048599631,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.46499633789062,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:40Z,-1,0.838625749317523,NA,1138.64622889934,NA,NA,3,461421 461415 461402 461403 461421 461402,6,461421 461415 461402 461403,4,-86.3169518034474,43.4248121786213,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.50540161132812,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:44Z,-1,2.10924611912622,NA,0.0491277281096667,NA,NA,4,461421 461414 461417 461399 461403 461423 461419,7,461421 461414 461417 461399 461403 461423,6,-86.3169797471521,43.4248121479109,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.52911376953125,NA,NA
A180-1702-56301,NA,2021-05-22T10:31:50Z,-1,0.543636470328228,NA,0.0804757183321059,NA,NA,13,461421 461402 461415 461414 461401 461417 461399 461403 300792 461423 461419 461398 461413,13,461421 461402 461415 461414 461401 461417,6,-86.3170001708815,43.4248051033723,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.52944946289062,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:52Z,-1,1.64346514481525,NA,0.0806589821232988,NA,NA,7,461421 461414 461401 461417 461422 461413,6,461421 461414 461401 461417 461422 461413,6,-86.3170074426447,43.4247950335662,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.56500244140625,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:54Z,-1,5.6569648508412,NA,795.198451699104,NA,NA,3,461421 461414 461417 461422 461413 461421 461415 461417 461399 461422 461398,11,461421 461414 461417 461422 461413,5,-86.3170116884613,43.4247833185189,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.7388916015625,NA,NA
H170-1802-56301,NA,2021-05-22T10:31:58Z,-1,0.956433027559434,NA,0.0591742553602354,NA,NA,9,461421 461402 461415 461417 461422 461413,6,461421 461402 461415 461417 461422 461413,6,-86.3170082003972,43.4247762827315,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.86399841308594,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:00Z,-1,1.50259751348215,NA,0.0948931902940927,NA,NA,9,461402 461401 461417 461403 461422 461419 461401 461419,8,461402 461401 461417 461403 461422 461419,6,-86.3170037271773,43.424772295314,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.86399841308594,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:04Z,-1,3.04444806600929,NA,1082.13965802913,NA,NA,2,461421 461399 461403 461419 461421 461414 461399 461403 461422 461419 461413,11,461421 461399 461403 461419,4,-86.3169967020572,43.4247697384999,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.86399841308594,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:08Z,-1,3.40896843207178,NA,0.0811964916097555,NA,NA,3,461415 461399 461403 461422 461413,5,461415 461399 461403 461422 461413,5,-86.3169850064831,43.4247726715437,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.86399841308594,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:10Z,-1,1.1863145581431,NA,0.0454302207572177,NA,NA,6,461421 461415 461399 461403 461413,5,461421 461415 461399 461403 461413,5,-86.3169782983728,43.4247775400664,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.7552032470703,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:12Z,-1,7.24877681681073,NA,1054.04611769584,NA,NA,2,461415 461399 461403 461419 461402 461415 461414 461401 461422 461413,10,461415 461399 461403 461419,4,-86.3169733064989,43.4247794072861,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.75173950195312,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:16Z,-1,1.14779838897221,NA,0.0271767550520959,NA,NA,12,461402 461415 461417 461401 461399 461403 461422 461413,8,461402 461415 461417 461401 461399 461403,6,-86.3169651801289,43.4247797779676,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.7582244873047,NA,NA
A180-1702-56301,NA,2021-05-22T10:32:19Z,-1,0.605640273695804,NA,0.0377871510724336,NA,NA,12,461421 461402 461415 461414 461417 461401 300792 461399 461423 461403 461422 461419 461398 461413,14,461421 461402 461415 461414 461417 461401,6,-86.3169621776098,43.4247775783725,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.86399841308594,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:19Z,-1,3.9163829453516,NA,0,NA,NA,1,461402 461423 461413,3,461402 461423 461413,3,-86.3169600933215,43.4247810227719,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.7582244873047,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:22Z,-1,2.09140922031523,NA,0.0675328078036641,NA,NA,6,461421 461402 461417 461423 461422 461413 461421 461402 461415 461417 461399 461423 461422,13,461421 461402 461417 461423 461422 461413,6,-86.3169555803377,43.4247720136009,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.86399841308594,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:30Z,-1,1.68342123181988,NA,0.0838460326856683,NA,NA,6,461402 461417 461401 461423 461403 461419 461418 461413,8,461402 461417 461401 461423 461403 461419,6,-86.316941834773,43.4247585205658,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.9020233154297,NA,NA
A180-1702-56301,NA,2021-05-22T10:32:33Z,-1,1.24703493848558,NA,0.467295954806263,NA,NA,7,461421 461415 461417 300792 461399 461403 461422 461419 461398 461413,10,461421 461415 461417 300792 461399 461403,6,-86.3169170031268,43.4247701831585,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.76400756835935,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:35Z,-1,6.09029877428042,NA,0.126640983183145,NA,NA,5,461415 461401 461403 461419 461398,5,461415 461401 461403 461419 461398,5,-86.3169216406307,43.4247449195539,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.96400451660156,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:37Z,-1,2.12082392204765,NA,0.054512067583003,NA,NA,6,461415 461414 461401 461403 461419 461413 461402 461415 461401 461422 461419 461413,12,461415 461414 461401 461403 461419 461413,6,-86.3169190976397,43.4247484885268,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.96400451660156,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:41Z,-1,7.30312971574627,NA,1124.54657870441,NA,NA,2,461415 461414 461401 461419 461421 461402 461401,7,461415 461414 461401 461419,4,-86.3169066534183,43.4247532612251,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.96400451660156,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:45Z,-1,0.781740861562415,NA,0.0144498182050682,NA,NA,9,461421 461415 461402 461401 461419,5,461421 461415 461402 461401 461419,5,-86.3168946306337,43.4247584042942,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,176.06399536132812,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:47Z,-1,0.662006676800093,NA,0.0547029941867231,NA,NA,15,461421 461415 461402 461401 461403 461419 461398,7,461421 461415 461402 461401 461403 461419,6,-86.3168888701426,43.4247611823182,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.96400451660156,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:49Z,-1,2.26930565770835,NA,0.157031895366297,NA,NA,4,461401 461423 461403 461419 461398,5,461401 461423 461403 461419 461398,5,-86.3168822827062,43.4247650940454,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.90234375,NA,NA
A180-1702-56301,NA,2021-05-22T10:32:52Z,-1,0.644874867962568,NA,0.0459538024377233,NA,NA,8,461421 461415 461402 461417 461414 300792 461401 461423 461422 461399 461403 461419 461413 461398,14,461421 461415 461402 461417 461414 300792,6,-86.316876149182,43.4247706415552,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.9105987548828,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:54Z,-1,1.37758101117183,NA,185.110367862384,NA,NA,2,461421 461402 461403 461419 461402 461417 461401 461423 461399 461418 461419,11,461421 461402 461403 461419,4,-86.316873391386,43.4247761938345,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.86399841308594,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:57Z,-1,0.963018956749277,NA,0.0382956943612314,NA,NA,4,461421 461402 461417 461403 461419,5,461421 461402 461417 461403 461419,5,-86.3168731921359,43.424783070175,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.7535858154297,NA,NA
H170-1802-56301,NA,2021-05-22T10:32:59Z,-1,4.44422090147076,NA,0.100174491462737,NA,NA,1,461421 461402 461417 461401 461423 461418 461419 461413 461421 461402 461417,11,461421 461402 461401,3,-86.3168740241872,43.4247899457268,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.66400146484375,NA,NA
H170-1802-56301,NA,2021-05-22T10:33:03Z,-1,0.942064325929907,NA,0.0530679090837783,NA,NA,4,461421 461402 461417 461423 461403 461419 461398,7,461421 461402 461417 461403 461419,5,-86.3168712457073,43.4247983510148,all_HR2.csv,56301,NA,NA,NA,NA,NA,NA,NA,177.253,NA,NA,175.5342559814453,NA,NA
